Month_Start,Store ID,Product ID,Demand Forecast,Units Sold,Units Ordered,Price,Competitor Pricing,Discount,Inventory Level,Holiday/Promotion,Category,Region,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2023-03-01,S003,P0014,2373.29,2270,1457,64.35833333333333,62.895833333333336,10.833333333333334,318.75,8,Groceries,East,2,2,5,3
2023-03-01,S003,P0015,1783.23,1705,1209,45.225,45.60666666666666,12.5,281.8333333333333,6,Toys,South,5,3,3,1
2023-03-01,S003,P0016,1623.48,1584,1359,53.60333333333333,52.80916666666667,9.583333333333334,266.9166666666667,6,Toys,North,0,3,2,7
2023-03-01,S003,P0017,2126.74,2099,1380,60.35833333333333,59.585,7.5,312.1666666666667,7,Toys,West,3,3,4,2
2023-03-01,S003,P0018,1185.5900000000001,1102,1492,52.88999999999999,52.725833333333334,9.583333333333334,285.25,4,Toys,East,4,5,0,3
2023-03-01,S003,P0019,1286.35,1224,1319,58.37916666666666,59.0325,7.5,278.0,8,Clothing,West,4,4,2,2
2023-03-01,S003,P0020,1608.8999999999999,1509,1397,62.91,64.75416666666668,9.166666666666666,326.5833333333333,5,Furniture,North,5,3,1,3
2023-03-01,S004,P0001,2062.48,1952,1677,49.67250000000001,48.663333333333334,12.5,307.3333333333333,5,Furniture,South,4,4,2,2
2023-03-01,S004,P0002,1015.6599999999999,931,1192,61.87166666666667,61.512499999999996,13.75,286.75,7,Electronics,North,3,1,6,2
2023-03-01,S004,P0003,1318.06,1277,1311,63.13333333333333,62.9,7.916666666666667,305.25,7,Groceries,North,5,2,1,4
2023-03-01,S004,P0004,1706.19,1608,966,46.439166666666665,46.17416666666667,12.916666666666666,283.0833333333333,6,Toys,North,4,2,1,5
2023-03-01,S004,P0005,1262.19,1150,1209,52.604166666666664,54.13333333333333,6.666666666666667,256.0,8,Groceries,East,4,1,6,1
2023-03-01,S004,P0006,975.99,932,1085,63.0525,63.2275,11.25,233.83333333333334,8,Electronics,South,4,2,2,4
2023-03-01,S004,P0007,1262.06,1227,1204,50.140833333333326,51.51,13.75,251.58333333333334,6,Toys,East,1,5,2,4
2023-03-01,S004,P0008,1641.14,1583,1407,58.990833333333335,59.4025,9.583333333333334,247.75,4,Clothing,East,1,4,4,3
2023-03-01,S004,P0009,1797.1,1759,1215,57.830000000000005,58.196666666666665,10.0,312.4166666666667,5,Toys,North,2,4,2,4
2023-03-01,S004,P0010,2016.39,1997,1578,74.60833333333333,74.70583333333333,10.0,310.25,6,Furniture,East,1,4,5,2
2023-03-01,S004,P0011,1757.66,1691,1391,59.98916666666667,60.06583333333333,7.083333333333333,252.5,3,Toys,North,1,2,5,4
2023-03-01,S004,P0012,1739.1,1677,1437,63.2925,62.91583333333333,11.25,322.5,8,Toys,West,3,7,1,1
2023-03-01,S004,P0013,1147.24,1123,1292,51.26583333333334,52.17916666666667,9.166666666666666,208.66666666666666,6,Clothing,West,6,2,4,0
2023-03-01,S004,P0014,1596.18,1493,1218,57.774166666666666,58.04416666666666,9.583333333333334,287.0,5,Clothing,North,2,5,3,2
2023-03-01,S004,P0015,1607.82,1532,1592,71.52416666666667,72.08583333333333,7.916666666666667,323.5,4,Groceries,North,2,4,3,3
2023-03-01,S004,P0016,2015.67,1969,1442,52.88333333333333,52.27,10.0,300.4166666666667,5,Clothing,East,5,3,3,1
2023-03-01,S004,P0017,1649.92,1547,1324,66.50916666666667,66.42999999999999,7.916666666666667,268.25,3,Furniture,West,3,5,2,2
2023-03-01,S004,P0018,2094.6,2048,1555,51.1875,51.221666666666664,8.75,240.66666666666666,5,Groceries,South,2,4,3,3
2023-03-01,S004,P0019,1692.01,1600,1455,53.73,54.54916666666667,7.916666666666667,224.83333333333334,7,Furniture,North,6,1,2,3
2023-03-01,S004,P0020,2007.47,1915,1169,63.21666666666667,65.13833333333334,10.833333333333334,288.25,5,Electronics,East,3,3,2,4
2023-03-01,S005,P0001,1317.04,1198,1209,61.92166666666666,61.3425,8.75,227.75,6,Electronics,South,2,4,5,1
2023-03-01,S005,P0002,1328.34,1281,1627,46.84583333333333,46.80833333333334,10.833333333333334,283.5833333333333,6,Electronics,South,2,5,5,0
2023-03-01,S005,P0003,1063.44,988,1508,63.340833333333336,63.2925,11.666666666666666,244.41666666666666,5,Toys,East,2,3,4,3
2023-03-01,S005,P0004,1613.32,1516,1311,76.27583333333332,76.51416666666667,10.0,240.66666666666666,7,Toys,South,4,3,3,2
2023-03-01,S005,P0005,1661.15,1621,1012,60.29750000000001,60.63583333333333,5.833333333333333,272.6666666666667,7,Electronics,South,5,1,2,4
2023-03-01,S005,P0006,1908.12,1805,1346,55.384166666666665,57.035833333333336,10.833333333333334,245.83333333333334,5,Groceries,West,5,1,2,4
2023-03-01,S005,P0007,1191.04,1144,1345,50.725833333333334,50.071666666666665,8.75,262.0833333333333,7,Toys,East,2,4,3,3
2023-03-01,S005,P0008,1284.2,1211,1269,62.70666666666667,61.11166666666667,7.5,294.1666666666667,8,Toys,South,4,3,4,1
2023-03-01,S005,P0009,2104.84,2045,1346,68.12166666666667,68.03833333333334,8.333333333333334,303.75,7,Clothing,North,3,4,3,2
2023-03-01,S005,P0010,1719.42,1636,1539,67.8975,68.29916666666666,7.083333333333333,321.0,5,Clothing,North,3,1,5,3
2023-03-01,S005,P0011,1901.96,1827,1163,59.520833333333336,58.73500000000001,10.416666666666666,265.0833333333333,5,Toys,West,4,2,3,3
2023-03-01,S005,P0012,1348.95,1274,1175,45.764166666666675,45.91416666666667,7.5,258.4166666666667,5,Toys,South,2,3,2,5
2023-03-01,S005,P0013,1677.03,1647,1183,52.63333333333333,52.345,7.083333333333333,259.1666666666667,6,Clothing,East,3,5,2,2
2023-03-01,S005,P0014,1116.75,1113,1149,65.3875,65.675,12.083333333333334,233.41666666666666,7,Toys,North,6,1,3,2
2023-03-01,S005,P0015,1378.26,1325,1315,42.005,43.00666666666667,9.166666666666666,257.9166666666667,7,Groceries,North,5,4,1,2
2023-03-01,S005,P0016,1248.6000000000001,1154,1528,51.07583333333333,50.75,5.416666666666667,258.8333333333333,5,Electronics,East,2,4,2,4
2023-03-01,S005,P0017,2044.89,1957,1404,63.29416666666666,63.98416666666666,11.666666666666666,251.75,2,Electronics,North,3,7,0,2
2023-03-01,S005,P0018,2059.93,1957,1478,51.1,50.33666666666667,10.833333333333334,296.6666666666667,7,Groceries,East,3,3,2,4
2023-03-01,S005,P0019,1746.5900000000001,1681,1641,55.3425,53.3675,12.083333333333334,282.4166666666667,5,Electronics,East,2,1,4,5
2023-03-01,S005,P0020,1623.75,1554,1513,60.80666666666667,60.05916666666667,9.583333333333334,242.41666666666666,6,Toys,East,5,3,3,1
2023-04-01,S001,P0001,1320.28,1223,1136,46.13833333333333,45.3475,10.416666666666666,189.25,7,Clothing,East,4,4,2,2
2023-04-01,S001,P0002,1445.16,1390,1423,61.031666666666666,62.37166666666667,12.916666666666666,242.5,5,Groceries,South,6,3,2,1
2023-04-01,S001,P0003,1761.53,1709,1401,50.623333333333335,49.846666666666664,10.0,282.6666666666667,4,Electronics,East,4,1,3,4
2023-04-01,S001,P0004,1498.46,1425,973,64.12416666666667,65.6725,12.083333333333334,188.0,9,Furniture,North,3,3,2,4
2023-04-01,S001,P0005,1536.73,1488,1648,60.885,60.35583333333333,9.583333333333334,298.75,6,Clothing,East,2,2,6,2
2023-04-01,S001,P0006,1743.9,1650,1403,41.10583333333333,40.64833333333333,5.0,244.25,4,Furniture,North,2,3,5,2
2023-04-01,S001,P0007,1775.9,1722,1334,51.96333333333334,52.90416666666667,10.416666666666666,251.83333333333334,6,Clothing,South,3,2,2,5
2023-04-01,S001,P0008,2000.35,1953,1194,55.791666666666664,54.76,8.75,285.1666666666667,8,Groceries,West,3,1,5,3
2023-04-01,S001,P0009,1802.02,1724,1243,74.545,73.66666666666667,10.416666666666666,291.0,7,Toys,West,2,3,4,3
2023-04-01,S001,P0010,1425.8200000000002,1367,1745,46.01833333333334,43.79583333333333,13.333333333333334,268.1666666666667,4,Furniture,North,4,3,3,2
2023-04-01,S001,P0011,1190.67,1182,1727,57.1175,57.2175,7.916666666666667,215.25,6,Electronics,East,4,3,5,0
2023-04-01,S001,P0012,1658.37,1646,1383,56.395,55.781666666666666,8.333333333333334,256.0,6,Groceries,West,3,1,3,5
2023-04-01,S001,P0013,1366.96,1233,1439,52.413333333333334,51.43333333333334,7.916666666666667,295.5,6,Electronics,West,5,2,2,3
2023-04-01,S001,P0014,2640.9,2632,1164,63.635,63.89416666666667,9.166666666666666,290.1666666666667,5,Groceries,South,3,4,0,5
2023-04-01,S001,P0015,2149.89,2116,1286,49.89166666666667,49.262499999999996,10.416666666666666,304.5,4,Electronics,West,0,2,3,7
2023-04-01,S001,P0016,1177.32,1162,1336,65.72,67.35083333333334,8.333333333333334,291.3333333333333,4,Toys,South,5,1,2,4
2023-04-01,S001,P0017,1538.11,1503,1229,44.31666666666666,45.27166666666667,10.0,225.08333333333334,4,Furniture,North,1,2,3,6
2023-04-01,S001,P0018,1591.74,1533,1361,51.25083333333333,49.45583333333334,9.166666666666666,238.41666666666666,10,Toys,North,4,4,2,2
2023-04-01,S001,P0019,2052.31,1994,1653,51.16833333333333,51.24333333333333,9.583333333333334,224.75,7,Groceries,South,3,3,2,4
2023-04-01,S001,P0020,1598.6399999999999,1492,1477,58.12583333333333,58.405833333333334,8.75,250.66666666666666,4,Clothing,North,4,2,4,2
2023-04-01,S002,P0001,2300.8,2253,1390,55.42333333333334,55.52916666666667,11.666666666666666,344.1666666666667,7,Furniture,North,6,1,3,2
2023-04-01,S002,P0002,1181.26,1120,1311,41.11416666666667,41.62416666666667,9.166666666666666,308.6666666666667,6,Electronics,North,2,2,6,2
2023-04-01,S002,P0003,1387.99,1319,1241,37.235,38.01416666666667,11.666666666666666,243.25,6,Electronics,West,3,7,2,0
2023-04-01,S002,P0004,1520.27,1512,1492,45.905833333333334,46.5025,12.083333333333334,236.41666666666666,7,Furniture,West,5,2,2,3
2023-04-01,S002,P0005,1875.95,1826,985,56.541666666666664,57.28583333333333,7.083333333333333,267.75,8,Toys,South,1,2,3,6
2023-04-01,S002,P0006,1160.49,1108,1302,61.28333333333333,61.24333333333333,13.333333333333334,192.66666666666666,6,Electronics,South,5,4,3,0
2023-04-01,S002,P0007,1522.83,1501,1498,45.98333333333334,44.780833333333334,10.416666666666666,257.75,6,Clothing,South,1,3,5,3
2023-04-01,S002,P0008,1685.1299999999999,1605,1291,60.350833333333334,59.72333333333333,8.333333333333334,273.0,7,Clothing,North,3,5,2,2
2023-04-01,S002,P0009,2066.52,2010,1345,55.3325,54.4075,11.666666666666666,264.3333333333333,5,Clothing,South,3,1,3,5
2023-04-01,S002,P0010,2769.65,2643,1137,48.7075,49.093333333333334,11.25,368.0,3,Electronics,West,4,4,3,1
2023-04-01,S002,P0011,1474.06,1425,1207,44.885,45.56,10.0,300.8333333333333,9,Furniture,South,4,5,0,3
2023-04-01,S002,P0012,1660.13,1624,1215,51.349999999999994,51.2825,6.25,294.1666666666667,6,Clothing,East,2,3,5,2
2023-04-01,S002,P0013,1394.45,1309,1333,49.880833333333335,48.916666666666664,8.75,273.5833333333333,7,Clothing,South,4,2,2,4
2023-04-01,S002,P0014,1743.1,1668,1279,57.28583333333333,58.32416666666666,11.666666666666666,302.1666666666667,5,Groceries,South,2,4,2,4
2023-04-01,S002,P0015,1640.9,1601,1142,77.7025,76.7225,7.5,267.5833333333333,8,Furniture,South,2,3,6,1
2023-04-01,S002,P0016,666.22,609,1491,51.91833333333333,51.59166666666667,10.416666666666666,253.33333333333334,7,Groceries,North,2,4,5,1
2023-04-01,S002,P0017,1476.68,1454,1464,55.692499999999995,55.8375,10.0,218.0,8,Clothing,North,0,5,3,4
2023-04-01,S002,P0018,1772.1799999999998,1708,1251,70.87416666666667,70.22500000000001,9.166666666666666,272.4166666666667,4,Furniture,East,1,5,4,2
2023-04-01,S002,P0019,1845.78,1791,1260,50.0025,49.815,10.0,282.4166666666667,9,Toys,South,2,3,5,2
2023-04-01,S002,P0020,1548.2,1512,1286,62.155833333333334,61.79083333333333,13.333333333333334,299.9166666666667,7,Toys,North,6,4,1,1
2023-04-01,S003,P0001,1364.8400000000001,1274,1501,56.66166666666667,56.34916666666666,8.333333333333334,257.75,6,Clothing,West,2,4,3,3
2023-04-01,S003,P0002,2065.21,1993,1611,60.9175,61.57416666666666,9.583333333333334,307.5833333333333,6,Furniture,North,5,1,6,0
2023-04-01,S003,P0003,1622.19,1604,1136,53.35999999999999,53.7525,10.0,238.91666666666666,6,Furniture,East,2,5,5,0
2023-04-01,S003,P0004,1485.2,1412,919,57.29416666666666,55.4775,7.916666666666667,222.83333333333334,5,Furniture,West,2,2,5,3
2023-04-01,S003,P0005,1681.26,1645,1402,59.215,59.38833333333333,11.25,230.33333333333334,6,Clothing,West,3,4,2,3
2023-04-01,S003,P0006,1890.45,1820,1326,62.1675,63.89416666666667,7.083333333333333,254.41666666666666,6,Groceries,East,6,4,0,2
2023-04-01,S003,P0007,2088.03,2022,1429,53.94416666666667,52.2475,9.166666666666666,316.75,5,Furniture,East,1,2,4,5
2023-04-01,S003,P0008,1431.13,1381,1424,42.998333333333335,43.85916666666666,10.833333333333334,309.9166666666667,6,Toys,West,1,5,3,3
2023-04-01,S003,P0009,1735.8799999999999,1667,1494,61.961666666666666,60.639166666666675,12.083333333333334,305.75,5,Groceries,North,3,4,2,3
2023-04-01,S003,P0010,1680.8100000000002,1576,1226,57.189166666666665,57.38166666666667,8.333333333333334,301.75,5,Electronics,South,1,6,2,3
2023-04-01,S003,P0011,1076.5,1073,1469,63.82333333333333,65.27583333333334,8.75,329.4166666666667,5,Clothing,East,5,3,2,2
2023-04-01,S003,P0012,2170.2599999999998,2145,1661,64.30499999999999,64.18333333333334,12.5,324.0833333333333,5,Clothing,North,4,3,1,4
2023-04-01,S003,P0013,1794.8700000000001,1712,1438,68.5775,69.00916666666667,10.416666666666666,252.91666666666666,8,Toys,East,3,5,3,1
2023-04-01,S003,P0014,1745.6499999999999,1695,1341,56.67416666666667,55.961666666666666,11.25,319.0833333333333,6,Clothing,North,4,5,2,1
2023-04-01,S003,P0015,1933.6100000000001,1850,1640,49.24166666666667,48.288333333333334,9.583333333333334,302.9166666666667,6,Furniture,South,3,6,2,1
2023-04-01,S003,P0016,1278.13,1189,1183,53.68333333333334,51.7525,11.25,190.66666666666666,6,Clothing,North,3,6,1,2
2023-04-01,S003,P0017,1962.41,1870,1648,35.51166666666666,37.645,8.75,278.25,5,Groceries,East,4,2,2,4
2023-04-01,S003,P0018,2173.84,2136,1086,63.65916666666667,64.77833333333334,7.5,323.75,9,Clothing,East,4,2,2,4
2023-04-01,S003,P0019,1533.64,1503,1484,72.88666666666667,73.21,11.25,271.0833333333333,7,Furniture,North,3,1,4,4
2023-04-01,S003,P0020,2185.2,2119,1499,59.34,59.943333333333335,12.5,329.8333333333333,5,Groceries,East,2,2,4,4
2023-04-01,S004,P0001,1643.8600000000001,1544,1463,54.6025,54.538333333333334,8.75,266.8333333333333,6,Groceries,South,4,1,3,4
2023-04-01,S004,P0002,1839.66,1785,1465,68.75916666666667,67.98583333333333,12.083333333333334,269.75,5,Electronics,West,3,3,2,4
2023-04-01,S004,P0003,1798.03,1745,1402,51.47,50.89416666666667,7.916666666666667,258.8333333333333,7,Toys,North,1,4,4,3
2023-04-01,S004,P0004,1605.36,1535,1220,44.665,44.3225,12.083333333333334,247.5,6,Clothing,South,2,3,3,4
2023-04-01,S004,P0005,1730.01,1678,1040,55.25583333333333,53.22416666666667,10.416666666666666,279.6666666666667,9,Furniture,West,3,1,5,3
2023-04-01,S004,P0006,1985.2900000000002,1836,1480,49.61416666666667,50.48499999999999,15.0,256.0833333333333,6,Toys,North,4,3,4,1
2023-04-01,S004,P0007,2028.51,1981,1605,50.01166666666666,51.18083333333334,10.0,267.3333333333333,7,Furniture,South,1,3,3,5
2023-04-01,S004,P0008,2344.83,2269,1353,66.2375,66.78916666666667,10.833333333333334,369.25,6,Clothing,West,3,2,3,4
2023-04-01,S004,P0009,1553.82,1528,1322,73.50666666666667,72.99416666666666,9.583333333333334,269.0,4,Groceries,East,2,5,3,2
2023-04-01,S004,P0010,1683.17,1626,1130,44.685833333333335,45.387499999999996,9.166666666666666,284.4166666666667,5,Electronics,North,4,2,3,3
2023-04-01,S004,P0011,1454.1299999999999,1438,1327,39.46333333333333,39.906666666666666,11.666666666666666,302.8333333333333,6,Groceries,West,4,2,1,5
2023-04-01,S004,P0012,2247.92,2174,1195,38.0925,38.68333333333333,10.0,344.9166666666667,5,Clothing,South,5,1,4,2
2023-04-01,S004,P0013,2335.25,2310,1189,61.2725,62.49916666666667,13.333333333333334,278.0,5,Toys,West,1,4,4,3
2023-04-01,S004,P0014,2351.4300000000003,2269,1306,50.76833333333334,50.70083333333333,12.5,313.1666666666667,8,Clothing,North,4,2,3,3
2023-04-01,S004,P0015,2197.22,2145,1563,39.571666666666665,39.5475,8.333333333333334,320.9166666666667,6,Groceries,South,2,2,5,3
2023-04-01,S004,P0016,2514.4,2437,1378,56.34916666666667,56.387499999999996,10.0,310.4166666666667,7,Toys,East,2,4,4,2
2023-04-01,S004,P0017,1676.3600000000001,1577,1364,49.90083333333334,50.501666666666665,10.0,247.0,6,Furniture,North,1,4,3,4
2023-04-01,S004,P0018,1221.57,1148,1498,66.63083333333333,66.34166666666667,11.25,258.5,8,Groceries,South,2,5,2,3
2023-04-01,S004,P0019,2336.48,2247,1253,50.7475,50.12,10.416666666666666,326.5833333333333,10,Clothing,West,6,2,3,1
2023-04-01,S004,P0020,1174.72,1101,1283,49.59,50.73083333333333,8.333333333333334,285.25,9,Toys,North,3,3,4,2
2023-04-01,S005,P0001,1481.73,1427,1257,50.7775,51.28,11.666666666666666,229.91666666666666,5,Toys,North,2,2,3,5
2023-04-01,S005,P0002,1792.78,1754,1239,56.16416666666667,56.415,9.583333333333334,319.0,3,Furniture,East,4,4,1,3
2023-04-01,S005,P0003,1537.93,1513,1552,44.69166666666666,43.9175,8.75,251.66666666666666,7,Groceries,West,4,4,2,2
2023-04-01,S005,P0004,1342.04,1291,1006,49.651666666666664,48.626666666666665,12.916666666666666,273.9166666666667,3,Clothing,North,2,2,3,5
2023-04-01,S005,P0005,1672.27,1622,1146,62.27,62.13833333333333,10.416666666666666,257.9166666666667,6,Toys,East,4,5,0,3
2023-04-01,S005,P0006,1435.33,1434,1362,53.567499999999995,54.142500000000005,7.5,242.41666666666666,8,Electronics,West,6,0,0,6
2023-04-01,S005,P0007,1634.69,1546,1608,54.550000000000004,54.88249999999999,7.916666666666667,351.75,7,Toys,East,1,3,3,5
2023-04-01,S005,P0008,1318.96,1238,1183,53.32416666666666,52.794999999999995,14.166666666666666,216.25,3,Electronics,North,2,3,3,4
2023-04-01,S005,P0009,1149.82,1142,1384,63.482499999999995,63.95083333333333,7.083333333333333,249.0,6,Clothing,South,2,2,3,5
2023-04-01,S005,P0010,1550.7,1454,1754,55.1275,54.8825,11.25,257.6666666666667,5,Furniture,North,2,3,2,5
2023-04-01,S005,P0011,1991.29,1909,1413,57.54083333333333,58.468333333333334,7.083333333333333,290.4166666666667,6,Toys,West,3,3,5,1
2023-04-01,S005,P0012,1794.72,1714,1396,62.20583333333334,62.25416666666666,6.25,288.3333333333333,5,Toys,East,3,3,4,2
2023-04-01,S005,P0013,1217.1299999999999,1169,1174,58.935833333333335,60.2075,9.583333333333334,256.5,6,Groceries,South,5,4,2,1
2023-04-01,S005,P0014,1489.77,1396,1115,45.151666666666664,44.45416666666667,13.75,201.25,7,Clothing,East,2,4,3,3
2023-04-01,S005,P0015,2157.65,2112,1448,53.55083333333334,53.55166666666667,10.416666666666666,321.1666666666667,5,Furniture,West,0,3,5,4
2023-04-01,S005,P0016,1800.47,1787,1318,52.0925,52.44916666666666,5.0,316.0833333333333,7,Electronics,West,3,1,4,4
2023-04-01,S005,P0017,1310.01,1253,1321,53.968333333333334,54.83166666666667,9.166666666666666,296.4166666666667,6,Clothing,South,3,2,5,2
2023-04-01,S005,P0018,1731.8600000000001,1661,1464,61.70083333333333,61.97,8.75,322.0833333333333,6,Groceries,West,3,1,4,4
2023-04-01,S005,P0019,1248.27,1207,1234,47.9375,47.225,7.916666666666667,225.91666666666666,6,Toys,East,6,1,2,3
2023-04-01,S005,P0020,2183.53,2135,969,54.07833333333334,54.37583333333333,8.75,345.5833333333333,4,Furniture,East,3,2,4,3
2023-05-01,S001,P0001,1023.39,924,1206,51.49416666666667,52.865,10.0,298.5833333333333,9,Furniture,South,4,2,3,3
2023-05-01,S001,P0002,1058.1200000000001,1000,1347,65.5975,64.52166666666666,13.333333333333334,204.16666666666666,3,Toys,North,4,3,1,4
2023-05-01,S001,P0003,1953.43,1857,1658,59.458333333333336,57.892500000000005,12.916666666666666,285.0833333333333,6,Toys,East,1,3,6,2
2023-05-01,S001,P0004,2545.45,2498,1091,53.576666666666675,54.915,8.333333333333334,306.5,5,Groceries,West,2,2,3,5
2023-05-01,S001,P0005,1885.77,1805,1255,48.916666666666664,48.51,8.333333333333334,285.0833333333333,3,Electronics,East,4,3,1,4
2023-05-01,S001,P0006,2302.14,2231,1146,48.86416666666667,49.030833333333334,9.166666666666666,272.6666666666667,7,Electronics,South,1,5,4,2
2023-05-01,S001,P0007,1379.65,1346,1389,42.9575,43.384166666666665,9.583333333333334,200.66666666666666,6,Electronics,West,3,3,2,4
2023-05-01,S001,P0008,1786.61,1703,1117,60.3475,60.21083333333333,11.25,286.9166666666667,9,Toys,West,4,1,2,5
2023-05-01,S001,P0009,2316.39,2221,1416,47.094166666666666,47.51,12.083333333333334,312.8333333333333,7,Clothing,West,0,5,3,4
2023-05-01,S001,P0010,1845.9299999999998,1837,1441,51.6325,50.751666666666665,7.916666666666667,276.4166666666667,7,Groceries,East,2,4,2,4
2023-05-01,S001,P0011,2071.18,2006,1253,59.4375,57.810833333333335,11.25,289.6666666666667,10,Groceries,West,5,1,3,3
2023-05-01,S001,P0012,1920.81,1815,1331,54.27916666666667,53.16833333333333,12.083333333333334,300.3333333333333,4,Furniture,East,2,1,6,3
2023-05-01,S001,P0013,1082.9,1099,1610,39.329166666666666,39.00333333333334,10.833333333333334,280.1666666666667,4,Electronics,South,2,1,6,3
2023-05-01,S001,P0014,1811.77,1768,1357,46.30083333333334,46.35583333333333,7.5,270.1666666666667,6,Clothing,South,4,4,1,3
